SPECIES,COMMON,SOURCE,DATATYPE,TAG,TAGNO,TAGEVENT,TAGTYPE,LATDEC,LONDEC,DATE,MONTH,DAY,YEAR,FL_CM,FL_DET,TL_CM,TL_DET,PFCFL_CM,SL_CM,LENGTHS_DET,LJFL_CM,LJFL_DET,LIFESTAGE_AUTHOR,LIFESTAGE_HMS_EFH,WT_A,WT_A_UNITS,WT_DET,WT_KG,WT_MEAS,Dressed_WT_lb,SEX,OCC,GEAR,LOC,NOTES,Source_ID,SourceFile,DuplbyTagNo
Thunnus thynnus,Bluefin,CTS,T,Y,R019627,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019628,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019629,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019630,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019631,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019632,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019633,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019634,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019635,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019636,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019637,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019638,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019639,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019640,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019641,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019643,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019644,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019645,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019646,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019647,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019648,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019649,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019650,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019651,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019652,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019653,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019654,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019655,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019656,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019657,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019658,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019659,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019660,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019661,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019662,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019663,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019664,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019665,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019666,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019667,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019668,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019669,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019670,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019671,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019672,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019673,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019674,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019675,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019676,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019677,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019678,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019679,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019680,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019681,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019682,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019683,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019684,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019685,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019686,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019687,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019688,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019689,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019690,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019691,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019692,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019693,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019694,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019695,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019696,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019697,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019698,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019699,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019700,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019701,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019702,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019703,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019704,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019705,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019706,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019707,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019708,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019709,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019710,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019711,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019712,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019713,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019714,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019715,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019716,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019717,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019718,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019719,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019720,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019721,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019722,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019723,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019724,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019725,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019726,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019727,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019728,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019729,M,E,41.880,-70.330,9/26/1979,9,26,1979,264.9,RW_FL,,N,,,,,,NP,adu ,700,LB,,317.5,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019900,M,E,41.880,-70.330,9/26/1979,9,26,1979,283.8,RW_FL,,N,,,,,,NP,adu ,850,LB,,385.6,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019901,M,E,41.880,-70.330,9/26/1979,9,26,1979,283.8,RW_FL,,N,,,,,,NP,adu ,850,LB,,385.6,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019902,M,E,41.880,-70.330,9/26/1979,9,26,1979,283.8,RW_FL,,N,,,,,,NP,adu ,850,LB,,385.6,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,R019903,M,E,41.880,-70.330,9/26/1979,9,26,1979,283.8,RW_FL,,N,,,,,,NP,adu ,850,LB,,385.6,R_WT_EST,,NP,UNK,PS,US,,,BFT_CTS.xlsx,   
